customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST51987,1,Month-to-month,63.95,41.64,DSL,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,0,31.09,0,0,1
CUST51988,11,Month-to-month,111.96,1212.39,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,1,42.11,0,0,0
CUST51989,70,Two year,63.05,4357.19,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,No,Yes,Yes,1,1.58,0,0,0
CUST51990,11,Month-to-month,56.17,642.21,DSL,No,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,0,36.99,0,0,0
CUST51991,35,One year,42.13,1469.99,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,No,Yes,No,1,0.44,1,0,0
CUST51992,3,Month-to-month,51.52,129.82,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,No,1,0.0,0,0,0
CUST51993,2,Month-to-month,60.07,124.21,DSL,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,1,91.78,0,0,1
CUST51994,5,Month-to-month,71.14,399.81,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,17.07,0,0,1
CUST51995,54,Month-to-month,48.88,2619.59,DSL,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,No,1,20.3,1,0,1
CUST51996,32,Two year,59.02,2000.77,DSL,No,No,Yes,Electronic check,No,1,Yes,No,Yes,No,0,40.37,0,0,0
CUST51997,65,Two year,87.2,5702.83,DSL,Yes,No,No,Bank transfer (auto),No,0,No,No,Yes,Yes,5,26.31,0,0,0
CUST51998,3,One year,96.66,305.14,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,1,10.83,0,0,1
CUST51999,5,Month-to-month,55.76,282.54,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,No,0,26.74,0,2,0
CUST52000,18,Month-to-month,42.74,862.88,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,No,2,0.0,0,0,1
CUST52001,11,Month-to-month,39.59,451.55,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,Yes,Yes,Yes,0,0.0,0,0,1
CUST52002,60,Month-to-month,107.69,6455.4,Fiber optic,No,Yes,No,Credit card (auto),Yes,1,No,No,No,No phone service,0,40.93,1,0,0
CUST52003,4,Month-to-month,20.0,34.85,No internet service,No internet service,No internet service,No internet service,Mailed check,No,0,Yes,Yes,Yes,No,1,0.0,0,0,1
CUST52004,19,One year,25.0,491.16,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,No,No phone service,0,0.0,2,0,0
CUST52005,21,Month-to-month,50.88,1097.14,DSL,No,Yes,No,Mailed check,No,0,Yes,Yes,Yes,Yes,2,4.67,0,0,1
CUST52006,31,Month-to-month,51.01,1667.17,DSL,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,4.2,0,0,0
CUST52007,50,Two year,43.56,2167.73,DSL,No,No,No,Electronic check,No,0,No,Yes,Yes,Yes,2,2.17,0,0,1
CUST52008,20,Month-to-month,98.83,1988.26,Fiber optic,No,No,Yes,Electronic check,No,0,No,No,Yes,No,1,7.06,0,1,0
CUST52009,53,Two year,89.05,4705.31,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,Yes,1,25.59,0,0,0
CUST52010,45,Two year,41.83,1911.64,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,Yes,Yes,No,2,0.0,0,0,0
CUST52011,40,Month-to-month,49.08,1995.11,DSL,No,No,No,Mailed check,No,0,Yes,No,Yes,Yes,4,7.44,0,0,1
CUST52012,53,Month-to-month,102.42,5401.81,Fiber optic,No,No,Yes,Mailed check,Yes,1,Yes,No,No,No phone service,1,76.13,0,0,1
CUST52013,41,One year,77.48,3179.43,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,1,29.38,0,0,0
CUST52014,8,Month-to-month,59.38,480.05,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,Yes,Yes,No,No phone service,2,25.19,0,0,1
CUST52015,30,Month-to-month,35.05,1067.76,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,Yes,No,Yes,Yes,2,0.0,1,1,0
CUST52016,24,One year,53.56,1337.51,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,0,21.99,0,0,0
CUST52017,1,Month-to-month,58.57,134.51,DSL,Yes,No,Yes,Credit card (auto),Yes,1,No,No,Yes,Yes,5,7.15,0,0,1
CUST52018,19,Month-to-month,102.13,1868.82,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,Yes,No,Yes,No,0,22.36,0,0,1
CUST52019,30,One year,57.34,1767.36,DSL,No,No,No,Mailed check,No,0,No,No,Yes,No,0,43.78,0,0,1
CUST52020,59,One year,61.57,3585.48,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,1,Yes,No,Yes,No,0,0.0,0,0,0
CUST52021,10,Month-to-month,102.39,1052.43,DSL,Yes,No,Yes,Mailed check,No,0,No,No,No,No phone service,6,10.54,0,0,1
CUST52022,10,Month-to-month,61.56,630.94,DSL,No,Yes,Yes,Electronic check,Yes,1,No,Yes,Yes,No,2,36.18,0,0,1
CUST52023,20,Month-to-month,44.17,852.01,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,Yes,2,0.0,0,0,0
CUST52024,26,Month-to-month,56.92,1556.51,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,Yes,No,0,8.3,0,0,1
CUST52025,34,One year,61.41,2065.01,Fiber optic,No,Yes,No,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,0,12.94,1,0,0
CUST52026,41,One year,114.3,4735.44,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,1,20.61,0,0,1
CUST52027,25,One year,94.04,2352.81,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,1,Yes,No,Yes,No,1,39.81,0,0,0
CUST52028,6,Month-to-month,92.55,473.44,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,No,Yes,Yes,Yes,5,126.44,0,0,1
CUST52029,3,Month-to-month,75.89,221.55,DSL,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,3,125.46,0,1,1
CUST52030,17,Month-to-month,80.31,1399.05,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,No,Yes,Yes,0,37.42,0,0,0
CUST52031,1,Month-to-month,20.0,4.87,No internet service,No internet service,No internet service,No internet service,Mailed check,No,0,No,Yes,Yes,Yes,1,0.0,0,0,0
CUST52032,63,Month-to-month,80.56,5028.88,Fiber optic,Yes,No,No,Electronic check,No,0,Yes,No,Yes,No,2,24.17,0,0,0
CUST52033,18,Month-to-month,24.86,477.66,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,1,No,No,Yes,No,1,0.0,0,1,0
CUST52034,72,Month-to-month,117.16,8422.22,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,Yes,Yes,0,12.31,0,0,0
CUST52035,37,One year,61.94,2287.54,DSL,No,No,Yes,Electronic check,No,0,No,No,Yes,No,3,23.03,1,0,0
CUST52036,55,One year,79.67,4316.13,Fiber optic,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,No,0,11.87,0,0,0
CUST52037,41,One year,20.0,893.02,DSL,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,No,0,46.18,0,0,0
CUST52038,1,Month-to-month,26.35,105.16,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,2,0.0,0,1,1
CUST52039,52,Two year,46.09,2375.09,DSL,Yes,Yes,Yes,Bank transfer (auto),No,0,Yes,No,Yes,No,0,15.02,0,0,0
CUST52040,49,Two year,81.75,3970.29,Fiber optic,No,Yes,No,Electronic check,Yes,1,Yes,Yes,Yes,No,2,38.25,1,0,0
CUST52041,1,Month-to-month,103.35,223.17,Fiber optic,No,No,Yes,Credit card (auto),No,0,Yes,No,Yes,No,3,120.31,0,0,1
CUST52042,29,One year,94.66,2758.47,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,1,24.14,0,0,1
CUST52043,32,Two year,58.2,1821.67,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,2,55.63,1,0,0
CUST52044,7,Month-to-month,37.8,277.6,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,1,Yes,No,Yes,No,1,0.0,0,0,0
CUST52045,18,Month-to-month,63.55,1145.41,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,No,Yes,No,2,200.0,1,0,0
CUST52046,3,Month-to-month,31.14,152.54,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,0,65.85,0,0,1
CUST52047,26,Month-to-month,71.98,1986.94,Fiber optic,Yes,No,No,Bank transfer (auto),No,0,No,Yes,Yes,Yes,2,30.8,1,1,1
CUST52048,15,Month-to-month,114.67,1718.41,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,0,23.18,0,0,1
CUST52049,41,Two year,57.07,2375.15,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,0,0.0,0,0,0
CUST52050,16,One year,93.53,1474.17,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,No,No,Yes,No,3,34.19,0,0,1
CUST52051,72,Month-to-month,60.8,4314.68,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,1,67.02,0,0,0
CUST52052,24,One year,62.33,1499.19,DSL,Yes,No,No,Bank transfer (auto),Yes,0,Yes,No,Yes,No,2,18.22,0,0,0
CUST52053,8,One year,96.37,677.7,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,1,Yes,No,Yes,No,0,17.62,0,0,1
CUST52054,1,Month-to-month,105.19,232.29,Fiber optic,No,No,No,Electronic check,Yes,1,No,No,Yes,Yes,2,109.65,0,1,1
CUST52055,23,Month-to-month,64.99,1547.04,DSL,No,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,Yes,0,54.88,2,0,0
CUST52056,53,Two year,62.32,3318.92,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,No,No,Yes,No,1,0.0,0,0,0
CUST52057,29,One year,41.01,1100.58,DSL,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,No,1,67.11,0,0,0
CUST52058,15,Month-to-month,39.9,603.71,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,Yes,No,1,0.0,0,0,1
CUST52059,29,Month-to-month,43.94,1203.5,DSL,Yes,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,3,14.7,0,0,1
CUST52060,14,Month-to-month,92.72,1336.95,Fiber optic,No,Yes,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,11.91,1,1,1
CUST52061,1,Month-to-month,81.29,141.81,Fiber optic,No,Yes,No,Electronic check,No,0,No,Yes,Yes,No,2,64.13,0,0,1
CUST52062,21,Month-to-month,51.27,1078.89,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,Yes,Yes,No,3,0.0,0,0,0
CUST52063,31,One year,100.65,3038.3,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,No,No phone service,3,18.93,0,0,0
CUST52064,30,Month-to-month,77.93,2261.0,Fiber optic,Yes,No,No,Credit card (auto),No,0,No,Yes,Yes,Yes,4,3.47,0,0,1
CUST52065,1,Month-to-month,40.37,0.0,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,Yes,No,Yes,No,3,0.0,0,0,1
CUST52066,2,Month-to-month,71.08,102.18,Fiber optic,No,No,No,Electronic check,No,0,Yes,Yes,Yes,Yes,0,19.07,0,0,1
CUST52067,5,Month-to-month,73.57,308.14,DSL,No,Yes,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,3,5.03,0,0,1
CUST52068,55,Two year,72.85,3976.05,DSL,No,No,Yes,Mailed check,Yes,0,Yes,Yes,Yes,No,0,51.08,0,0,1
CUST52069,67,Month-to-month,77.99,5298.97,DSL,No,No,Yes,Credit card (auto),Yes,0,Yes,Yes,Yes,No,0,27.62,0,0,0
CUST52070,37,One year,69.81,2551.89,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,Yes,1,84.09,0,0,1
CUST52071,2,Month-to-month,37.68,41.83,DSL,No,No,No,Mailed check,No,0,No,No,Yes,No,0,21.16,0,0,1
CUST52072,8,Month-to-month,60.75,491.86,Fiber optic,No,Yes,No,Electronic check,No,0,Yes,No,Yes,No,3,29.73,1,0,1
CUST52073,19,One year,42.57,841.19,DSL,No,Yes,No,Mailed check,Yes,1,No,No,Yes,No,1,12.94,0,0,0
CUST52074,11,Month-to-month,74.35,873.22,DSL,No,Yes,Yes,Electronic check,No,1,Yes,No,Yes,Yes,1,22.56,1,0,1
CUST52075,44,One year,21.02,1018.09,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,1,No,Yes,Yes,No,1,0.0,0,0,0
CUST52076,14,Month-to-month,92.36,1257.98,Fiber optic,No,Yes,Yes,Credit card (auto),Yes,0,No,Yes,No,No phone service,0,3.16,0,0,1
CUST52077,49,One year,37.08,1807.37,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,0.0,0,1,0
CUST52078,23,One year,73.2,1583.33,DSL,Yes,No,No,Credit card (auto),No,1,No,No,Yes,No,0,12.48,0,0,1
CUST52079,34,One year,64.91,2147.26,DSL,Yes,Yes,No,Credit card (auto),No,0,Yes,Yes,Yes,No,1,2.91,0,0,0
CUST52080,31,One year,65.71,2023.26,Fiber optic,No,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,1,6.42,1,0,0
CUST52081,39,One year,74.77,2878.78,Fiber optic,No,No,Yes,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,3,5.52,1,0,0
CUST52082,65,Two year,90.71,5854.14,DSL,Yes,Yes,Yes,Mailed check,Yes,0,Yes,Yes,Yes,Yes,1,40.46,1,0,0
CUST52083,10,Month-to-month,57.96,530.74,No internet service,No internet service,No internet service,No internet service,Electronic check,No,1,No,No,Yes,Yes,1,0.0,0,0,1
CUST52084,31,One year,120.0,3762.35,Fiber optic,No,No,No,Credit card (auto),No,0,Yes,No,Yes,Yes,0,1.82,0,1,0
CUST52085,2,Month-to-month,35.76,0.0,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,No,No phone service,1,0.0,1,2,1
CUST52086,24,Month-to-month,80.32,2002.25,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,1,2.06,0,0,1
CUST52087,16,Month-to-month,40.52,593.1,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,Yes,0,0.0,0,0,0
CUST52088,42,Two year,113.1,4826.97,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,32.67,2,0,1
CUST52089,4,Month-to-month,63.7,185.51,DSL,Yes,No,No,Electronic check,No,0,No,No,Yes,Yes,1,47.54,0,0,1
CUST52090,54,One year,25.42,1308.35,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,Yes,Yes,Yes,0,0.0,2,0,0
CUST52091,20,Month-to-month,41.57,841.52,No internet service,No internet service,No internet service,No internet service,Credit card (auto),No,1,Yes,No,Yes,Yes,3,0.0,0,0,0
CUST52092,5,Month-to-month,72.12,358.77,DSL,Yes,Yes,Yes,Credit card (auto),Yes,0,No,No,Yes,No,2,35.64,0,0,1
CUST52093,39,Two year,79.48,3139.46,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,3.67,0,0,0
CUST52094,46,Month-to-month,67.79,3070.27,DSL,No,No,Yes,Credit card (auto),No,0,No,No,Yes,Yes,0,96.64,0,1,1
CUST52095,45,Month-to-month,75.64,3385.12,Fiber optic,No,Yes,No,Mailed check,Yes,0,No,No,Yes,No,2,15.68,0,0,0
CUST52096,22,Month-to-month,120.0,2637.9,Fiber optic,No,Yes,Yes,Credit card (auto),No,0,Yes,No,Yes,Yes,0,1.08,0,1,0
CUST52097,33,One year,120.0,3986.87,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,No,No phone service,1,4.37,2,0,1
CUST52098,37,Month-to-month,93.85,3495.2,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,2,54.39,0,0,1
CUST52099,19,Month-to-month,67.31,1318.41,DSL,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,3,12.52,0,1,1
CUST52100,30,One year,45.09,1416.58,DSL,No,No,No,Credit card (auto),Yes,1,No,No,Yes,Yes,2,0.65,0,0,1
CUST52101,3,Month-to-month,95.78,281.18,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,No,No phone service,0,29.54,0,0,0
CUST52102,40,One year,83.66,3420.17,DSL,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,No,1,105.86,0,0,1
CUST52103,1,Month-to-month,82.88,75.12,Fiber optic,No,Yes,Yes,Bank transfer (auto),No,0,No,Yes,Yes,Yes,5,1.0,0,0,1
CUST52104,25,Month-to-month,75.45,1892.72,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,No,2,36.59,0,0,1
CUST52105,55,One year,41.89,2322.01,DSL,No,No,No,Credit card (auto),No,0,Yes,No,Yes,No,3,27.24,0,0,0
CUST52106,23,Two year,94.35,2172.93,Fiber optic,Yes,No,No,Mailed check,Yes,1,Yes,No,Yes,No,2,0.2,0,0,0
CUST52107,45,One year,46.13,2112.65,DSL,No,No,No,Bank transfer (auto),No,1,No,No,Yes,No,2,23.69,0,0,0
CUST52108,68,One year,108.54,7398.3,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,Yes,Yes,Yes,0,5.23,0,1,0
CUST52109,3,Month-to-month,70.85,138.38,DSL,No,Yes,Yes,Credit card (auto),Yes,1,No,Yes,Yes,No,2,48.45,1,0,1
CUST52110,1,Month-to-month,82.0,0.0,Fiber optic,No,No,No,Mailed check,No,0,No,No,Yes,Yes,1,11.95,0,0,0
CUST52111,3,Month-to-month,62.52,203.95,Fiber optic,No,No,Yes,Mailed check,Yes,0,No,Yes,Yes,No,1,7.35,0,0,1
CUST52112,49,Two year,80.8,3915.71,Fiber optic,No,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,Yes,1,14.71,0,1,0
CUST52113,58,Two year,79.01,4606.04,DSL,No,No,Yes,Electronic check,Yes,1,Yes,No,Yes,Yes,1,46.82,1,1,1
CUST52114,39,Two year,35.85,1315.9,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,1,8.86,2,1,0
CUST52115,2,Month-to-month,95.26,186.1,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,Yes,1,23.03,0,1,1
CUST52116,3,Month-to-month,103.31,273.59,Fiber optic,No,No,No,Electronic check,No,0,No,No,Yes,No,0,35.25,0,0,1
CUST52117,28,One year,120.0,3384.42,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,3,10.66,0,1,0
CUST52118,29,One year,66.4,1867.27,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,30.81,0,1,0
CUST52119,23,One year,82.83,1931.89,Fiber optic,No,No,No,Electronic check,Yes,1,No,Yes,Yes,Yes,0,91.25,0,0,1
CUST52120,3,One year,59.6,232.09,No internet service,No internet service,No internet service,No internet service,Mailed check,Yes,0,No,No,Yes,Yes,1,0.0,0,0,0
CUST52121,7,Month-to-month,83.9,610.05,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,No,No phone service,2,5.84,1,0,0
CUST52122,24,Month-to-month,80.25,1941.43,DSL,Yes,No,Yes,Credit card (auto),No,1,No,Yes,Yes,Yes,0,30.42,0,0,1
CUST52123,1,Month-to-month,41.43,89.27,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,2,0.0,1,0,0
CUST52124,35,Month-to-month,86.44,3066.87,Fiber optic,No,No,No,Bank transfer (auto),No,1,Yes,No,Yes,No,0,42.48,1,0,1
CUST52125,30,Month-to-month,42.63,1185.84,DSL,No,No,No,Mailed check,Yes,0,No,No,Yes,No,3,7.63,1,0,1
CUST52126,26,Month-to-month,85.1,2266.48,Fiber optic,No,No,Yes,Credit card (auto),Yes,0,Yes,No,Yes,No,2,13.92,1,0,0
CUST52127,6,Month-to-month,40.67,320.78,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,No,No,Yes,No,1,0.0,1,0,0
CUST52128,3,One year,35.86,136.67,No internet service,No internet service,No internet service,No internet service,Electronic check,No,1,No,No,Yes,Yes,2,0.0,0,1,1
CUST52129,43,Two year,100.08,4234.51,Fiber optic,No,Yes,No,Electronic check,Yes,0,No,No,Yes,No,1,11.82,0,0,0
CUST52130,54,Two year,91.57,4882.94,Fiber optic,No,Yes,No,Electronic check,No,0,Yes,No,Yes,No,1,24.23,0,0,0
CUST52131,1,Month-to-month,60.25,0.0,Fiber optic,Yes,No,Yes,Bank transfer (auto),Yes,0,No,No,Yes,No,1,4.92,2,0,0
CUST52132,50,Month-to-month,26.55,1379.73,No internet service,No internet service,No internet service,No internet service,Mailed check,No,0,No,No,Yes,No,2,0.0,1,1,0
CUST52133,6,Month-to-month,72.45,499.61,Fiber optic,Yes,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,3,13.59,0,1,0
CUST52134,61,Two year,35.26,2173.07,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,Yes,Yes,No,1,0.0,0,0,0
CUST52135,5,Month-to-month,43.13,255.17,No internet service,No internet service,No internet service,No internet service,Credit card (auto),No,1,No,No,Yes,No,5,0.0,0,0,1
CUST52136,42,Month-to-month,83.27,3481.78,Fiber optic,No,No,No,Credit card (auto),Yes,0,No,No,No,No phone service,0,12.4,1,0,0
CUST52137,52,Two year,73.77,3862.5,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,0,13.93,1,0,0
CUST52138,46,Month-to-month,79.14,3638.63,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,2,48.86,0,0,1
CUST52139,72,Two year,67.82,4896.16,DSL,No,No,No,Bank transfer (auto),No,1,No,Yes,No,No phone service,1,2.31,1,1,0
CUST52140,36,Month-to-month,102.91,3716.33,Fiber optic,Yes,No,No,Mailed check,No,0,Yes,No,Yes,Yes,2,9.14,0,0,0
CUST52141,54,Month-to-month,77.17,4201.0,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,Yes,No,1,20.25,1,1,1
CUST52142,7,Month-to-month,36.58,210.6,DSL,No,No,No,Mailed check,No,0,No,No,Yes,No,3,25.61,1,0,1
CUST52143,72,Two year,68.22,4850.32,DSL,No,Yes,No,Electronic check,Yes,0,No,No,No,No phone service,0,52.45,0,0,0
CUST52144,38,Two year,42.34,1680.81,DSL,No,No,Yes,Electronic check,Yes,0,No,No,Yes,Yes,1,41.6,0,0,0
CUST52145,1,One year,48.36,101.9,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,No,2,38.14,1,0,1
CUST52146,25,Month-to-month,36.33,940.21,No internet service,No internet service,No internet service,No internet service,Electronic check,Yes,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST52147,1,Month-to-month,60.84,64.45,DSL,Yes,No,No,Mailed check,No,0,Yes,No,Yes,Yes,4,107.65,0,0,0
CUST52148,55,Two year,66.72,3619.43,DSL,No,No,No,Bank transfer (auto),No,0,Yes,No,Yes,Yes,1,53.25,1,1,1
CUST52149,23,One year,93.38,2170.81,Fiber optic,No,Yes,Yes,Electronic check,No,0,No,No,Yes,No,0,19.13,0,1,0
CUST52150,6,One year,94.91,523.85,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,Yes,2,12.57,1,0,1
CUST52151,5,Month-to-month,101.81,560.79,Fiber optic,No,Yes,No,Electronic check,No,0,No,No,Yes,No,1,0.08,0,0,1
CUST52152,32,Month-to-month,41.99,1280.83,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,14.68,1,1,0
CUST52153,3,Month-to-month,99.53,298.61,DSL,Yes,Yes,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,1.66,0,0,1
CUST52154,26,One year,69.85,1848.43,DSL,Yes,No,Yes,Bank transfer (auto),Yes,0,Yes,No,Yes,Yes,1,10.92,0,0,0
CUST52155,39,Two year,40.05,1582.81,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,Yes,No,No,No phone service,0,0.0,0,1,0
CUST52156,12,Month-to-month,106.87,1330.49,Fiber optic,No,Yes,Yes,Mailed check,Yes,0,No,No,Yes,Yes,0,11.88,0,0,1
CUST52157,4,Month-to-month,63.73,208.29,DSL,Yes,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,1,1.89,0,0,0
CUST52158,4,Month-to-month,40.64,192.68,No internet service,No internet service,No internet service,No internet service,Credit card (auto),Yes,0,No,Yes,Yes,Yes,1,0.0,0,0,0
CUST52159,11,Month-to-month,92.89,1005.83,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,Yes,Yes,Yes,2,2.77,0,1,1
CUST52160,72,Two year,49.67,3583.52,DSL,Yes,No,No,Mailed check,Yes,0,No,No,Yes,Yes,1,37.97,0,0,0
CUST52161,13,Month-to-month,45.23,494.62,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),Yes,0,No,No,Yes,Yes,0,0.0,1,0,0
CUST52162,40,One year,72.42,2949.54,DSL,No,No,Yes,Bank transfer (auto),No,0,No,No,Yes,No,1,20.21,0,1,0
CUST52163,26,One year,27.47,664.23,DSL,No,No,No,Electronic check,Yes,1,Yes,No,Yes,No,1,46.1,1,0,0
CUST52164,13,One year,30.64,414.16,No internet service,No internet service,No internet service,No internet service,Electronic check,No,0,No,No,Yes,No,2,0.0,1,1,1
CUST52165,42,Two year,74.5,3196.47,DSL,Yes,No,No,Mailed check,No,1,No,No,Yes,No,1,23.2,1,0,0
CUST52166,40,One year,74.45,3088.49,Fiber optic,No,No,No,Bank transfer (auto),No,0,No,No,Yes,No,4,9.2,0,0,0
CUST52167,71,Two year,52.37,3756.89,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,Yes,3,0.0,0,0,0
CUST52168,31,Month-to-month,32.16,1024.97,No internet service,No internet service,No internet service,No internet service,Bank transfer (auto),No,0,Yes,No,Yes,No,0,0.0,0,2,0
CUST52169,22,One year,68.91,1559.36,Fiber optic,No,No,No,Credit card (auto),Yes,0,Yes,No,No,No phone service,0,5.0,0,0,0
CUST52170,13,One year,56.89,715.15,DSL,Yes,No,No,Mailed check,No,0,Yes,Yes,Yes,Yes,3,57.88,0,1,0
